movie,movie_title,year,genreFirst,directorFirst
http://www.wikidata.org/entity/Q3072309,Земля и зола,2004,фильм-драма,Атик Рахими
http://www.wikidata.org/entity/Q418809,Сны,1990,фэнтезийный фильм,Акира Куросава
http://www.wikidata.org/entity/Q337747,Особь,1995,научно-фантастический фильм,Роджер Дональдсон
http://www.wikidata.org/entity/Q2614341,Крысоловка,1981,фильм-драма,"Гопалакришнан, Адур"
http://www.wikidata.org/entity/Q1050720,Счастливы вместе,2010,фильм-драма,"Рэднор, Джош"
http://www.wikidata.org/entity/Q3560878,"Дорога, дорога домой",2013,кинокомедия,Джим Раш
http://www.wikidata.org/entity/Q4368279,Подсадной,2010,криминальный фильм,Александр Константинович Котт
http://www.wikidata.org/entity/Q483197,Пьета,2012,криминальный фильм,Ким Ки Дук
http://www.wikidata.org/entity/Q851611,Багси Мэлоун,1976,музыкальный фильм,"Паркер, Алан"
http://www.wikidata.org/entity/Q1334948,Робин Гуд: Мужчины в трико,1994,кинокомедия,Мел Брукс
http://www.wikidata.org/entity/Q646972,Автора! Автора!,1982,романтическая комедия,"Хиллер, Артур"
http://www.wikidata.org/entity/Q372959,Ад в поднебесье,1975,экранизация,Ирвин Аллен
http://www.wikidata.org/entity/Q4427590,"Солдат королевы Мадагаскара (фильм, 1958)",1958,кинокомедия,"Зажицкий, Ежи"
http://www.wikidata.org/entity/Q2913658,Художник и его модель,2012,фильм-драма,"Труэба, Фернандо"
http://www.wikidata.org/entity/Q2337606,Окровавленные стриптизёрши,1971,фильм ужасов,"Льюис, Хершел Гордон"
http://www.wikidata.org/entity/Q470891,Разрушитель (фильм),1994,научно-фантастический фильм,Марко Брамбилла
http://www.wikidata.org/entity/Q1858133,Нада (фильм),1974,политический триллер,Клод Шаброль
http://www.wikidata.org/entity/Q3230315,Двадцать шесть комиссаров,1933,исторический фильм,Николай Шенгелая
http://www.wikidata.org/entity/Q4379044,"Природа зверя (фильм, 1995)",1995,фильм ужасов,Виктор Сальва
http://www.wikidata.org/entity/Q1753745,Ворон: Жестокое причастие,2005,фильм ужасов,"Манджиа, Лэнс"
http://www.wikidata.org/entity/Q3525931,Три дня на убийство,2014,боевик,Макджи
http://www.wikidata.org/entity/Q1192545,Логово белого червя,1988,комедийный фильм ужасов,Кен Расселл
http://www.wikidata.org/entity/Q2300646,Милая Чарити,1969,комедийная драма,"Фосс, Боб"
http://www.wikidata.org/entity/Q498109,Час пик 3,2007,боевик,Бретт Рэтнер
http://www.wikidata.org/entity/Q810441,Баския,1996,фильм-драма,"Шнабель, Джулиан"
http://www.wikidata.org/entity/Q2005056,Продавщица,2005,фильм о любви,Ананд Такер
http://www.wikidata.org/entity/Q1657565,Морские котики,1990,триллер,Льюис Тиг
http://www.wikidata.org/entity/Q1452656,"Пошёл ты, Фредди!",2001,кинокомедия,Том Грин
http://www.wikidata.org/entity/Q4427916,Соло для слона с оркестром,1976,кинокомедия,"Липский, Олдржих"
http://www.wikidata.org/entity/Q1086921,Царь Эдип,1967,фильм-драма,Пьер Паоло Пазолини
http://www.wikidata.org/entity/Q1004801,Бумер (фильм),2003,фильм-драма,Пётр Викторович Буслов
http://www.wikidata.org/entity/Q1306380,Женщина под влиянием,1974,фильм-драма,Джон Кассаветис
http://www.wikidata.org/entity/Q2622991,Йог: Монстр из космоса,1970,фильм о монстрах,"Хонда, Исиро"
http://www.wikidata.org/entity/Q4230166,Комсомольск,1938,фильм-драма,Сергей Аполлинариевич Герасимов
http://www.wikidata.org/entity/Q4398298,Россия молодая,1981,исторический фильм,Илья Яковлевич Гурин
http://www.wikidata.org/entity/Q1472370,Янгер и Янгер,1993,комедийная драма,Перси Адлон
http://www.wikidata.org/entity/Q1652827,На дне,1936,фильм-драма,"Ренуар, Жан"
http://www.wikidata.org/entity/Q1620244,Наш городок,1940,фильм-драма,Сэм Вуд
http://www.wikidata.org/entity/Q492170,Муки любви,1997,фильм-драма,Давид Дхаван
http://www.wikidata.org/entity/Q83739,Игры джентльменов,2004,фильм-ограбление,Джоэл Коэн
http://www.wikidata.org/entity/Q1305148,Месяц у озера,1995,романтическая комедия,"Ирвин, Джон"
http://www.wikidata.org/entity/Q21527875,Лунный свет,2017,комедийная драма,Барри Дженкинс
http://www.wikidata.org/entity/Q332086,Белая графиня,2006,фильм-драма,Джеймс Айвори
http://www.wikidata.org/entity/Q19881205,Повесть о любви и тьме,2015,экранизация,Натали Портман
http://www.wikidata.org/entity/Q697672,Матадор,2005,бадди-муви,Ричард Шепард
http://www.wikidata.org/entity/Q2261553,7 женщин,1966,фильм-драма,"Форд, Джон"
http://www.wikidata.org/entity/Q1768133,Исчезнувшие из Сент-Ажиля,1938,фильм-драма,Кристиан-Жак
http://www.wikidata.org/entity/Q3352751,Выживут только любовники,2014,фильм-драма,Джим Джармуш
http://www.wikidata.org/entity/Q4180485,Жиних,1960,кинокомедия,"Климов, Элем Германович"
http://www.wikidata.org/entity/Q580490,Лилии,1996,фильм-драма,Джон Грейсон
http://www.wikidata.org/entity/Q486597,Воровка,1987,криминальная комедия,Хью Уилсон
http://www.wikidata.org/entity/Q209913,Агент Коди Бэнкс 2: Пункт назначения - Лондон,2004,кинокомедия,Кевин Аллен
http://www.wikidata.org/entity/Q1747612,Беглый огонь,1992,боевые искусства,Дуайт Х. Литтл
http://www.wikidata.org/entity/Q2086583,Авель,1986,кинокомедия,Алекс ван Вармердам
http://www.wikidata.org/entity/Q700573,Облава,2011,фильм-драма,Розлин Бош
http://www.wikidata.org/entity/Q2394596,Если бы нам рассказали о Париже,1956,исторический фильм,Саша Гитри
http://www.wikidata.org/entity/Q3635874,Существо в корзине 3: Потомство,1992,комедийный фильм ужасов,"Хененлоттер, Фрэнк"
http://www.wikidata.org/entity/Q304074,Во имя отца,1993,фильм-биография,"Шеридан, Джим"
http://www.wikidata.org/entity/Q127430,Побег Кинг-Конга,1968,фэнтезийный фильм,"Хонда, Исиро"
http://www.wikidata.org/entity/Q243439,Цельнометаллическая оболочка,1987,фильм-драма,Стэнли Кубрик
http://www.wikidata.org/entity/Q965859,Фредди против Джейсона,2003,фильм ужасов,"Ю, Ронни"
http://www.wikidata.org/entity/Q1640074,Они шли на Восток,1965,фильм-драма,"Де Сантис, Джузеппе"
http://www.wikidata.org/entity/Q15915435,Самый жестокий год,2014,криминальный фильм,"Чендор, Джей Си"
http://www.wikidata.org/entity/Q1066749,Норвежский лес,2010,фильм-драма,"Чан, Ань Хунг"
http://www.wikidata.org/entity/Q466297,Король-рыбак,1991,фэнтезийный фильм,Терри Гиллиам
http://www.wikidata.org/entity/Q1634714,Большая семья,1954,фильм-драма,Иосиф Ефимович Хейфиц
http://www.wikidata.org/entity/Q1087236,Христос остановился в Эболи,1979,экранизация,"Рози, Франческо"
http://www.wikidata.org/entity/Q1141603,Лучшие из лучших 4: без предупреждения,1998,боевые искусства,Филлип Ри
http://www.wikidata.org/entity/Q1131162,Верзила Салмон,2009,кинокомедия,Кевин Хеффернан
